u,v,key,osmid,highway,name,oneway,reversed,length,lanes,bridge,maxspeed,tunnel,service,access,width,geometry
9673901077,12222026395,0,711521056,service,,False,True,5.160846477722658,,,,,alley,,,"LINESTRING (105.8328906 21.00368, 105.8329276 21.003649)"
9907061135,436170722,0,1396499075,primary_link,,True,False,6.444797169229666,,,,,,,,"LINESTRING (105.8412974 21.0041616, 105.8412431 21.0041897)"
9932911249,12222035175,0,318479651,service,Ngõ 78 Đường Giải Phóng,False,False,23.33831367120434,,,40,,alley,,,"LINESTRING (105.8402232 20.9991362, 105.8399984 20.9991336)"
9932911249,9580286346,0,318479651,service,Ngõ 78 Đường Giải Phóng,False,True,24.438248423476768,,,40,,alley,,,"LINESTRING (105.8402232 20.9991362, 105.8404586 20.9991385)"
9932911249,9932911250,0,1083919818,service,Ngách 78/10 Đường Giải Phóng,False,False,14.219270099812475,,,,,,,,"LINESTRING (105.8402232 20.9991362, 105.8402304 20.9992639)"
9932911250,9932911251,0,1083919818,service,Ngách 78/10 Đường Giải Phóng,False,False,6.0831224005546884,,,,,,,,"LINESTRING (105.8402304 20.9992639, 105.8402888 20.9992684)"
9932911250,9932911249,0,1083919818,service,Ngách 78/10 Đường Giải Phóng,False,True,14.219270099812475,,,,,,,,"LINESTRING (105.8402304 20.9992639, 105.8402232 20.9991362)"
9932911251,9932911252,0,1083919818,service,Ngách 78/10 Đường Giải Phóng,False,False,18.42975066313297,,,,,,,,"LINESTRING (105.8402888 20.9992684, 105.8402984 20.9994339)"
9932911251,9932911250,0,1083919818,service,Ngách 78/10 Đường Giải Phóng,False,True,6.0831224005546884,,,,,,,,"LINESTRING (105.8402888 20.9992684, 105.8402304 20.9992639)"
9932911252,9932911251,0,1083919818,service,Ngách 78/10 Đường Giải Phóng,False,True,18.42975066313297,,,,,,,,"LINESTRING (105.8402984 20.9994339, 105.8402888 20.9992684)"
9967079516,9580286346,0,1040489035,service,,False,False,8.273077055912875,,,,,,,,"LINESTRING (105.8404591 20.9992129, 105.8404586 20.9991385)"
9967079516,9580286349,0,1040489035,service,,False,True,35.11257089547664,,,,,,,,"LINESTRING (105.8404591 20.9992129, 105.8404732 20.9995284)"
9976440314,9976440315,0,1089001006,service,,False,False,46.26014497223369,,,,,alley,,,"LINESTRING (105.8321487 21.0101622, 105.8324638 21.0104564)"
9976440314,1904398570,0,1089001006,service,,False,True,17.329972292584966,,,,,alley,,,"LINESTRING (105.8321487 21.0101622, 105.8320008 21.0100899)"
9976440315,9976440316,0,1089001006,service,,False,False,7.722414959595102,,,,,alley,,,"LINESTRING (105.8324638 21.0104564, 105.83249 21.0105214)"
9976440315,9976440314,0,1089001006,service,,False,True,46.26014497223369,,,,,alley,,,"LINESTRING (105.8324638 21.0104564, 105.8321487 21.0101622)"
9976440316,8329563310,0,1089001006,service,,False,False,38.17022762122927,,,,,alley,,,"LINESTRING (105.83249 21.0105214, 105.8327554 21.010759)"
9976440316,9976440315,0,1089001006,service,,False,True,7.722414959595102,,,,,alley,,,"LINESTRING (105.83249 21.0105214, 105.8324638 21.0104564)"
9976457536,11124198286,0,1089001011,residential,Ngõ 28A Phố Lương Định Của,False,False,60.40729552512353,,,,,,,,"LINESTRING (105.8333928 21.0025028, 105.8339546 21.0026444)"
9976457536,4707733245,0,1089001011,residential,Ngõ 28A Phố Lương Định Của,False,True,20.518852257792375,,,,,,,,"LINESTRING (105.8333928 21.0025028, 105.8332182 21.0024163)"
9976457537,5674267226,0,602353231,service,Ngõ 28A Phố Lương Định Của,False,False,55.800183160294985,,,,,alley,,,"LINESTRING (105.8349839 21.0029334, 105.8344746 21.0027729)"
9976457537,12149719892,0,602353231,service,Ngõ 28A Phố Lương Định Của,False,True,16.7669122800821,,,,,alley,,,"LINESTRING (105.8349839 21.0029334, 105.8351279 21.0030017)"
9985449273,9985449274,0,1090147369,service,Ngách 102/70 Đường Trường Chinh,False,False,28.597413085451898,,,,,alley,,,"LINESTRING (105.8380733 21.0009231, 105.8380961 21.0011794)"
9985449273,5285531242,0,1090147369,service,Ngách 102/70 Đường Trường Chinh,False,True,52.72854057076728,,,,,alley,,,"LINESTRING (105.8380733 21.0009231, 105.8375658 21.0009428)"
9985449273,9985449276,0,1413267834,service,,False,True,12.992961371225,,,,,alley,,,"LINESTRING (105.8380733 21.0009231, 105.8380697 21.0008063)"
9985449274,9985449275,0,1090147369,service,Ngách 102/70 Đường Trường Chinh,False,False,16.735508626910402,,,,,alley,,,"LINESTRING (105.8380961 21.0011794, 105.8381236 21.0013277)"
9985449274,9985449273,0,1090147369,service,Ngách 102/70 Đường Trường Chinh,False,True,28.597413085451898,,,,,alley,,,"LINESTRING (105.8380961 21.0011794, 105.8380733 21.0009231)"
9985449275,9985449274,0,1090147369,service,Ngách 102/70 Đường Trường Chinh,False,True,16.735508626910402,,,,,alley,,,"LINESTRING (105.8381236 21.0013277, 105.8380961 21.0011794)"
9985449276,9985449273,0,1413267834,service,,False,False,12.992961371225,,,,,alley,,,"LINESTRING (105.8380697 21.0008063, 105.8380733 21.0009231)"
10055462746,8277275624,0,179996742,residential,Ngõ 4A Đặng Văn Ngữ,False,False,24.59576975918333,,,,,,,,"LINESTRING (105.8335321 21.010418, 105.8333731 21.010582)"
10055462746,1904398573,0,179996742,residential,Ngõ 4A Đặng Văn Ngữ,False,True,29.643104468474345,,,,,,,,"LINESTRING (105.8335321 21.010418, 105.8337232 21.0102199)"
10055462746,10055462747,0,1098197559,service,,False,False,41.449893122229575,,,,,,,,"LINESTRING (105.8335321 21.010418, 105.8338338 21.0106622)"
10055462747,10055462746,0,1098197559,service,,False,True,41.449893122229575,,,,,,,,"LINESTRING (105.8338338 21.0106622, 105.8335321 21.010418)"
10060474793,10060474794,0,1098768158,service,Ngách 4/165 Phố Chùa Bộc,False,False,32.731489490309535,,,,,alley,,,"LINESTRING (105.8267195 21.0075062, 105.8265905 21.0072376)"
10060474793,5485779521,0,1098768158,service,Ngách 4/165 Phố Chùa Bộc,False,True,22.106018065208,,,,,alley,,,"LINESTRING (105.8267195 21.0075062, 105.8269103 21.0074179)"
10060474794,9602775112,0,1098768158,service,Ngách 4/165 Phố Chùa Bộc,False,False,20.562242815929014,,,,,alley,,,"LINESTRING (105.8265905 21.0072376, 105.8267696 21.0071586)"
10060474794,10060474793,0,1098768158,service,Ngách 4/165 Phố Chùa Bộc,False,True,32.731489490309535,,,,,alley,,,"LINESTRING (105.8265905 21.0072376, 105.8267195 21.0075062)"
10060474794,10060474795,0,1098768159,service,Ngách 4 Ngõ 165 Phố Chùa Bộc,False,False,4.476512324234485,,,,,alley,,,"LINESTRING (105.8265905 21.0072376, 105.8265507 21.0072531)"
10060474795,10060474796,0,1098768159,service,Ngách 4 Ngõ 165 Phố Chùa Bộc,False,False,16.744305350677504,,,,,alley,,,"LINESTRING (105.8265507 21.0072531, 105.8264859 21.0071152)"
10060474795,10060474794,0,1098768159,service,Ngách 4 Ngõ 165 Phố Chùa Bộc,False,True,4.476512324234485,,,,,alley,,,"LINESTRING (105.8265507 21.0072531, 105.8265905 21.0072376)"
10060474796,10060474795,0,1098768159,service,Ngách 4 Ngõ 165 Phố Chùa Bộc,False,True,16.744305350677504,,,,,alley,,,"LINESTRING (105.8264859 21.0071152, 105.8265507 21.0072531)"
10060474797,10060600238,0,896758215,service,,False,False,96.14733011157506,,,,,,,,"LINESTRING (105.8261182 21.0071137, 105.8252947 21.0075095)"
10060474797,5485778379,0,896758215,service,,False,True,58.33907655009535,,,,,,,,"LINESTRING (105.8261182 21.0071137, 105.8266292 21.0068953)"
10060474797,12920633559,0,1098768160,service,,False,False,14.165410138191868,,,,,,,,"LINESTRING (105.8261182 21.0071137, 105.8261778 21.0072283)"
10060600235,1884765805,0,708576351,secondary,Phố Chùa Bộc,True,False,18.2876421990265,2,,,,,,,"LINESTRING (105.825574 21.0087416, 105.8257309 21.0086668)"
10060600235,10060600236,0,1098781496,service,Ngõ 257 Phố Chùa Bộc,False,False,4.283628056271366,,,,,alley,,,"LINESTRING (105.825574 21.0087416, 105.8255563 21.0087068)"
10060600236,7887554283,0,1098768156,footway,,False,False,18.2447465448755,,,,,,,,"LINESTRING (105.8255563 21.0087068, 105.8257129 21.0086323)"
10060600236,7887554275,0,1098768156,footway,,False,True,48.33634468116043,,,,,,,,"LINESTRING (105.8255563 21.0087068, 105.8251379 21.0088976)"
10060600236,10060600237,0,1098781496,service,Ngõ 257 Phố Chùa Bộc,False,False,21.41259150002963,,,,,alley,,,"LINESTRING (105.8255563 21.0087068, 105.8254657 21.0085338)"
10060600236,10060600235,0,1098781496,service,Ngõ 257 Phố Chùa Bộc,False,True,4.283628056271366,,,,,alley,,,"LINESTRING (105.8255563 21.0087068, 105.825574 21.0087416)"
10060600237,5716408805,0,1098781496,service,Ngõ 257 Phố Chùa Bộc,False,False,17.848788514154602,,,,,alley,,,"LINESTRING (105.8254657 21.0085338, 105.8256221 21.0084671)"
10060600237,10060600236,0,1098781496,service,Ngõ 257 Phố Chùa Bộc,False,True,21.41259150002963,,,,,alley,,,"LINESTRING (105.8254657 21.0085338, 105.8255563 21.0087068)"
10060600238,8335739575,0,896758215,service,,False,False,40.64687405232458,,,,,,,,"LINESTRING (105.8252947 21.0075095, 105.8249466 21.0076769)"
10060600238,10060474797,0,896758215,service,,False,True,96.14733011157506,,,,,,,,"LINESTRING (105.8252947 21.0075095, 105.8261182 21.0071137)"
10060600238,10060600242,0,1098781497,service,Ngõ 231 Phố Chùa Bộc,False,True,17.169123670458465,,,,,alley,,,"LINESTRING (105.8252947 21.0075095, 105.8253656 21.007649)"
10060600239,8277275896,0,601448205,service,Ngõ 231 Phố Chùa Bộc,False,False,38.418064226406166,,,,,alley,,,"LINESTRING (105.8256587 21.0082006, 105.8254885 21.0078938)"
10060600239,5716408804,0,601448205,service,Ngõ 231 Phố Chùa Bộc,False,True,23.545253062160704,,,,,alley,,,"LINESTRING (105.8256587 21.0082006, 105.8257643 21.008388)"
10060600242,10060600238,0,1098781497,service,Ngõ 231 Phố Chùa Bộc,False,False,17.169123670458465,,,,,alley,,,"LINESTRING (105.8253656 21.007649, 105.8252947 21.0075095)"
10060600242,8277275896,0,1098781497,service,Ngõ 231 Phố Chùa Bộc,False,True,30.061823989889504,,,,,alley,,,"LINESTRING (105.8253656 21.007649, 105.8254885 21.0078938)"
10060600242,10060600243,0,1098781498,service,Ngách 40 Ngõ 231 Phố Chùa Bộc,False,False,40.65620621654622,,,,,,,,"LINESTRING (105.8253656 21.007649, 105.8250139 21.0078099)"
10060600243,10060600242,0,1098781498,service,Ngách 40 Ngõ 231 Phố Chùa Bộc,False,True,40.65620621654622,,,,,,,,"LINESTRING (105.8250139 21.0078099, 105.8253656 21.007649)"
10060600243,10060600244,0,1098781499,service,,False,False,8.049781091272466,,,,,,,,"LINESTRING (105.8250139 21.0078099, 105.825046 21.0078758)"
10060600243,8335739575,0,1098781500,service,,False,False,16.355959452474256,,,,,,,,"LINESTRING (105.8250139 21.0078099, 105.8249466 21.0076769)"
10060600244,10060600245,0,1098781499,service,,False,False,26.943540889981712,,,,,,,,"LINESTRING (105.825046 21.0078758, 105.8248137 21.0079839)"
10060600244,10060600243,0,1098781499,service,,False,True,8.049781091272466,,,,,,,,"LINESTRING (105.825046 21.0078758, 105.8250139 21.0078099)"
10060600245,10060600244,0,1098781499,service,,False,True,26.943540889981712,,,,,,,,"LINESTRING (105.8248137 21.0079839, 105.825046 21.0078758)"
10060600246,10060600247,0,687189721,service,,False,True,37.00450221103521,,,,,,,,"LINESTRING (105.8260661 21.008278, 105.8259072 21.0079801)"
10060600247,10060600246,0,687189721,service,,False,False,37.00450221103521,,,,,,,,"LINESTRING (105.8259072 21.0079801, 105.8260661 21.008278)"
10060600247,5716408798,0,687189721,service,,False,True,50.953230215043575,,,,,,,,"LINESTRING (105.8259072 21.0079801, 105.8256848 21.0075716)"
10060600248,8277275896,0,890573986,service,Ngách 32 Ngõ 231 Phố Chùa Bộc,False,False,40.831005154047205,,,,,alley,,,"LINESTRING (105.8251371 21.0080588, 105.8254885 21.0078938)"
10060600248,8277275897,0,890573986,service,Ngách 32 Ngõ 231 Phố Chùa Bộc,False,True,16.205600713416803,,,,,alley,,,"LINESTRING (105.8251371 21.0080588, 105.8249978 21.0081246)"
10060600248,10060600249,0,1098781502,service,,False,False,36.808443870129445,,,,,alley,,,"LINESTRING (105.8251371 21.0080588, 105.8252879 21.0083584)"
10060600249,10060600248,0,1098781502,service,,False,True,36.808443870129445,,,,,alley,,,"LINESTRING (105.8252879 21.0083584, 105.8251371 21.0080588)"
10090093642,8267244604,0,711077705,residential,Phố Nguyễn Ngọc Doãn,False,False,33.35351722409405,2,,,,,,,"LINESTRING (105.8306615 21.0106969, 105.8305782 21.0104072)"
10090093642,12228968670,0,711077705,residential,Phố Nguyễn Ngọc Doãn,False,True,6.274273012655365,2,,,,,,,"LINESTRING (105.8306615 21.0106969, 105.8306831 21.0107496)"
10090093642,10130399660,0,1107104341,footway,,False,False,5.530183711673735,,,,,,,,"LINESTRING (105.8306615 21.0106969, 105.8307144 21.010691)"
10090093642,10130399700,0,1107104341,footway,,False,True,6.816401788151652,,,,,,,,"LINESTRING (105.8306615 21.0106969, 105.8305963 21.0107042)"
10090093643,10130399594,0,1107104331,footway,,False,False,8.37627113209781,,,,,,,,"LINESTRING (105.8311111 21.0113408, 105.831161 21.0112816)"
10090093643,104839741,0,1276334499,tertiary,Phố Đặng Văn Ngữ,False,False,4.589586881837394,2,,,,,,,"LINESTRING (105.8311111 21.0113408, 105.831076 21.0113157)"
10090093643,283137982,0,1276334499,tertiary,Phố Đặng Văn Ngữ,False,True,85.62933365090011,2,,,,,,,"LINESTRING (105.8311111 21.0113408, 105.8317114 21.011869)"
10090093645,10130399708,0,949108818,residential,Phố Đặng Văn Ngữ,False,False,12.825515399030467,,,,,,,,"LINESTRING (105.8324604 21.0124267, 105.8325558 21.0125)"
10090093645,283137293,0,949108818,residential,Phố Đặng Văn Ngữ,False,True,18.63312446729198,,,,,,,,"LINESTRING (105.8324604 21.0124267, 105.83229 21.012374)"
10114776479,2291049679,0,711077705,residential,Phố Nguyễn Ngọc Doãn,False,False,4.579334239144314,2,,,,,,,"LINESTRING (105.8303255 21.0098649, 105.8303068 21.0098276)"
10114776479,13208173141,0,711077705,residential,Phố Nguyễn Ngọc Doãn,False,True,3.8588503586769147,2,,,,,,,"LINESTRING (105.8303255 21.0098649, 105.8303411 21.0098964)"
10114776479,10130399702,0,1107104342,footway,,False,False,6.510753093696675,,,,,,,,"LINESTRING (105.8303255 21.0098649, 105.8303811 21.0098378)"
10114776479,10130399701,0,1107104342,footway,,False,True,5.865712869655729,,,,,,,,"LINESTRING (105.8303255 21.0098649, 105.8302754 21.0098893)"
10116028532,1893251833,0,9964551,primary_link,,True,False,12.856247731800352,2,,,,,,,"LINESTRING (105.8245019 21.0088948, 105.8246206 21.0089278)"
10116028532,7887554273,0,1110197232,footway,,False,False,14.135014079363563,,,,,,,,"LINESTRING (105.8245019 21.0088948, 105.8245459 21.0087745)"
10116028532,10311234769,0,1134208682,footway,,False,True,10.584753218279191,,,,,,,,"LINESTRING (105.8245019 21.0088948, 105.824469 21.0089849)"
10116028536,10116028537,0,1105457114,steps,,False,False,13.527253413093446,,,,,,,,"LINESTRING (105.8233972 21.0070851, 105.8234555 21.0071939)"
10116028537,10116028536,0,1105457114,steps,,False,True,13.527253413093446,,,,,,,,"LINESTRING (105.8234555 21.0071939, 105.8233972 21.0070851)"
10116028537,7887554267,0,1105457116,footway,,False,False,1.9186714060904286,,,,,,,,"LINESTRING (105.8234555 21.0071939, 105.823471 21.0071845)"
10116028539,6658337384,0,1107305081,footway,,False,True,9.604810192204607,,,,,,,,"LINESTRING (105.8246639 21.0093127, 105.8246237 21.0092349)"
10116028539,11917153987,0,1284552894,footway,,False,False,13.661396074448101,,,,,,,,"LINESTRING (105.8246639 21.0093127, 105.8247896 21.0093491)"
10116028540,11917153982,0,1107305082,footway,,False,False,25.719938150493963,,,,,,,,"LINESTRING (105.8248687 21.0093699, 105.8249539 21.0091527)"
10116028540,11917153987,0,1284552894,footway,,False,True,8.530350948600836,,,,,,,,"LINESTRING (105.8248687 21.0093699, 105.8247896 21.0093491)"
10116028540,10116028545,0,1289605094,footway,,False,False,6.8657036926907,,,,,,,,"LINESTRING (105.8248687 21.0093699, 105.8248446 21.0094274)"
10116028545,10116028546,0,1289605094,footway,,False,False,13.546248069011394,,,,,,,,"LINESTRING (105.8248446 21.0094274, 105.8248044 21.0095433)"
10116028545,10116028540,0,1289605094,footway,,False,True,6.8657036926907,,,,,,,,"LINESTRING (105.8248446 21.0094274, 105.8248687 21.0093699)"
10116028546,11917153985,0,1289605094,footway,,False,False,2.386284706142906,,,,,,,,"LINESTRING (105.8248044 21.0095433, 105.8247976 21.0095638)"
10116028546,10116028545,0,1289605094,footway,,False,True,13.546248069011394,,,,,,,,"LINESTRING (105.8248044 21.0095433, 105.8248446 21.0094274)"
10116028548,11958083275,0,1289605094,footway,,False,False,2.233150852114348,,,,,,,,"LINESTRING (105.8247633 21.009702, 105.8247669 21.0097218)"
10116028548,11917153985,0,1289605094,footway,,False,True,15.774230303111821,,,,,,,,"LINESTRING (105.8247633 21.009702, 105.8247976 21.0095638)"
10116028549,11958083120,0,896757298,service,Ngõ 169 Phố Tây Sơn,False,False,21.101309513418816,,,,,,,,"LINESTRING (105.8247933 21.0097699, 105.8249694 21.0096751)"
10116028549,8335728301,0,896757298,service,Ngõ 169 Phố Tây Sơn,False,True,4.304779094806121,,,,,,,,"LINESTRING (105.8247933 21.0097699, 105.8247576 21.0097896)"
10116028549,11958083275,0,1289605094,footway,,False,True,6.009661480514085,,,,,,,,"LINESTRING (105.8247933 21.0097699, 105.8247669 21.0097218)"
10118163081,11876052152,0,890573937,service,,False,False,20.078590544124413,,,,,alley,,,"LINESTRING (105.821734 21.0035822, 105.8218816 21.0036989)"
10118163081,8277275759,0,890573937,service,,False,True,11.715965735982932,,,,,alley,,,"LINESTRING (105.821734 21.0035822, 105.8218004 21.003497)"
10123194064,8130257778,0,873097735,footway,,False,False,86.28976033826727,,,,,,,,"LINESTRING (105.8355564 21.0124581, 105.836113 21.0118817)"
10123194064,8130257777,0,873097735,footway,,False,True,16.675935816347653,,,,,,,,"LINESTRING (105.8355564 21.0124581, 105.8354529 21.0125728)"
10123194064,10123194066,0,1106261819,footway,,False,False,9.295058532262077,,,,,,,,"LINESTRING (105.8355564 21.0124581, 105.8356217 21.0125153)"
10123194066,2276603928,0,945322256,primary,Phố Xã Đàn,True,False,90.99929216776292,4,,60,,,,,"LINESTRING (105.8356217 21.0125153, 105.8362072 21.0119062)"
10123194066,10123194064,0,1106261819,footway,,False,True,9.295058532262077,,,,,,,,"LINESTRING (105.8356217 21.0125153, 105.8355564 21.0124581)"
10126309007,10126309008,0,1107104322,footway,,False,False,11.120235216567613,,,,,,,,"LINESTRING (105.8410766 21.0072478, 105.8411515 21.0071763)"
