id,u,v,length,name,geometry
6917,3062,3040,4.825408035572244,,"LINESTRING (105.8251854 21.0102651, 105.8251434 21.0102837)"
6918,3063,3062,12.99624179517755,,"LINESTRING (105.8252286 21.0101554, 105.8251854 21.0102651)"
6919,3063,3064,13.199990503320564,,"LINESTRING (105.8252286 21.0101554, 105.8253495 21.0101922)"
6920,3063,3065,4.469911158804246,,"LINESTRING (105.8252286 21.0101554, 105.8252101 21.0101191)"
6921,3064,3063,13.199990503320564,,"LINESTRING (105.8253495 21.0101922, 105.8252286 21.0101554)"
6922,3064,3061,13.491353492016266,,"LINESTRING (105.8253495 21.0101922, 105.8253059 21.0103065)"
6923,3064,3066,4.03532361651502,,"LINESTRING (105.8253495 21.0101922, 105.8253846 21.0101766)"
6924,3065,3029,1.572686618269422,,"LINESTRING (105.8252101 21.0101191, 105.8252235 21.0101125)"
6925,3065,3028,3.1493991624988733,,"LINESTRING (105.8252101 21.0101191, 105.8251832 21.0101322)"
6926,3065,3063,4.469911158804246,,"LINESTRING (105.8252101 21.0101191, 105.8252286 21.0101554)"
6927,3065,3067,5.02879691697396,,"LINESTRING (105.8252101 21.0101191, 105.8251892 21.0100783)"
6928,3066,3034,3.8122704620216528,,"LINESTRING (105.8253846 21.0101766, 105.8253975 21.0102087)"
6929,3066,3033,0.9110744766259048,,"LINESTRING (105.8253846 21.0101766, 105.8253816 21.0101689)"
6930,3066,3050,6.165926879911033,,"LINESTRING (105.8253846 21.0101766, 105.8254382 21.0101527)"
6931,3066,3064,4.03532361651502,,"LINESTRING (105.8253846 21.0101766, 105.8253495 21.0101922)"
6932,3067,3054,19.336610956322232,,"LINESTRING (105.8251892 21.0100783, 105.8250226 21.0101561)"
6933,3067,3053,17.506675158440956,,"LINESTRING (105.8251892 21.0100783, 105.82534 21.0100078)"
6934,3067,3065,5.02879691697396,,"LINESTRING (105.8251892 21.0100783, 105.8252101 21.0101191)"
6935,3067,3020,1.0452527023477594,,"LINESTRING (105.8251892 21.0100783, 105.8251849 21.0100698)"
6936,3068,3015,2.8527398841554783,,"LINESTRING (105.824982 21.0096979, 105.8249694 21.0096751)"
6937,3068,2995,3.676281150120461,,"LINESTRING (105.824982 21.0096979, 105.8249982 21.0097273)"
6938,3069,3050,20.667280492466624,,"LINESTRING (105.8255256 21.0103197, 105.8254382 21.0101527)"
6939,3069,3049,7.351699458137325,,"LINESTRING (105.8255256 21.0103197, 105.8255567 21.0103791)"
6940,3069,3070,19.851641498089503,,"LINESTRING (105.8255256 21.0103197, 105.825352 21.0103946)"
6941,3070,3058,7.278083869054128,,"LINESTRING (105.825352 21.0103946, 105.8253828 21.0104534)"
6942,3070,3022,6.32196508281686,,"LINESTRING (105.825352 21.0103946, 105.8253253 21.0103435)"
6943,3070,3071,1.5778075612406517,,"LINESTRING (105.825352 21.0103946, 105.8253379 21.0103999)"
6944,3070,3069,19.851641498089503,,"LINESTRING (105.825352 21.0103946, 105.8255256 21.0103197)"
6945,3071,3072,4.765356779989081,,"LINESTRING (105.8253379 21.0103999, 105.825292 21.0104007)"
6946,3071,3070,1.5778075612406517,,"LINESTRING (105.8253379 21.0103999, 105.825352 21.0103946)"
6947,3072,3074,7.407737255834714,,"LINESTRING (105.825292 21.0104007, 105.825227 21.0104282)"
6948,3072,3071,4.765356779989081,,"LINESTRING (105.825292 21.0104007, 105.8253379 21.0103999)"
6949,3073,3045,7.534476530501421,,"LINESTRING (105.8251689 21.0104528, 105.8251996 21.0105142)"
6950,3073,3077,18.210365760081043,,"LINESTRING (105.8251689 21.0104528, 105.8250947 21.0103044)"
6951,3073,3074,6.622259486758146,,"LINESTRING (105.8251689 21.0104528, 105.825227 21.0104282)"
6952,3074,3073,6.622259486758146,,"LINESTRING (105.825227 21.0104282, 105.8251689 21.0104528)"
6953,3074,3072,7.407737255834714,,"LINESTRING (105.825227 21.0104282, 105.825292 21.0104007)"
6954,3074,3075,8.531526168591386,,"LINESTRING (105.825227 21.0104282, 105.8252539 21.0103557)"
6955,3075,3024,2.0181814896935504,,"LINESTRING (105.8252539 21.0103557, 105.8252345 21.0103545)"
6956,3075,3023,2.4761199123741684,,"LINESTRING (105.8252539 21.0103557, 105.8252777 21.0103572)"
6957,3075,3074,8.531526168591386,,"LINESTRING (105.8252539 21.0103557, 105.825227 21.0104282)"
6958,3076,1782,6.009661480514085,,"LINESTRING (105.8247669 21.0097218, 105.8247933 21.0097699)"
6959,3076,1781,2.233150852114348,,"LINESTRING (105.8247669 21.0097218, 105.8247633 21.009702)"
6960,3077,3073,18.210365760081043,,"LINESTRING (105.8250947 21.0103044, 105.8251689 21.0104528)"
6961,3077,3044,2.7934447634817565,,"LINESTRING (105.8250947 21.0103044, 105.8250834 21.0102816)"
6962,3077,883,0.9594380346847258,,"LINESTRING (105.8250947 21.0103044, 105.8250863 21.010308)"
6963,3078,3019,2.046804965116428,,"LINESTRING (105.8252597 21.0105955, 105.8252421 21.0106038)"
6964,3078,3080,2.839335864192725,,"LINESTRING (105.8252597 21.0105955, 105.825249 21.010572)"
6965,3079,3048,1.1183073050978916,,"LINESTRING (105.8252237 21.0105207, 105.8252338 21.0105172)"
6966,3079,3047,0.8577764987432863,,"LINESTRING (105.8252237 21.0105207, 105.825216 21.0105235)"
6967,3079,2985,2.412416508590362,,"LINESTRING (105.8252237 21.0105207, 105.8252332 21.0105405)"
6968,3080,0,11.29011210791795,Ngõ 167 Phố Tây Sơn,"LINESTRING (105.825249 21.010572, 105.8251515 21.010617)"
6969,3080,49,56.206740043966974,Ngõ 167 Phố Tây Sơn,"LINESTRING (105.825249 21.010572, 105.8257409 21.0103607)"
6970,3080,2985,3.867605034581516,,"LINESTRING (105.825249 21.010572, 105.8252332 21.0105405)"
6971,3080,3078,2.839335864192725,,"LINESTRING (105.825249 21.010572, 105.8252597 21.0105955)"
6972,3081,1326,7.641804499583904,Ngách 14/9  Lương Đình Của,"LINESTRING (105.8365318 21.0065542, 105.8365879 21.0065987)"
6973,3081,3217,9.586849153447718,Ngách 14/9  Lương Đình Của,"LINESTRING (105.8365318 21.0065542, 105.836452 21.0065108)"
6974,3082,1709,50.85366009394208,,"LINESTRING (105.8356255 21.0116968, 105.8359242 21.0113343)"
6975,3082,1314,8.484006155131668,,"LINESTRING (105.8356255 21.0116968, 105.8355757 21.0117573)"
6976,3083,1293,10.303806924271642,,"LINESTRING (105.8354852 21.0120502, 105.8355828 21.0120333)"
6977,3083,1294,15.861752084482776,,"LINESTRING (105.8354852 21.0120502, 105.8353813 21.0121548)"
6978,3084,1306,42.32481893686381,,"LINESTRING (105.8346454 21.011942, 105.834311 21.0117242)"
6979,3084,1307,18.431262837826942,,"LINESTRING (105.8346454 21.011942, 105.8347408 21.0120818)"
6980,3085,1304,21.084001203121822,,"LINESTRING (105.8342336 21.0121396, 105.8344157 21.0122236)"
6981,3085,1305,16.92168826657823,,"LINESTRING (105.8342336 21.0121396, 105.8341156 21.0120346)"
6982,3086,1111,39.70917728848957,Ngõ 4A Phố Đặng Văn Ngữ,"LINESTRING (105.8337037 21.0101229, 105.8334184 21.009885)"
6983,3086,3087,4.618237207848572,Ngõ 4A Phố Đặng Văn Ngữ,"LINESTRING (105.8337037 21.0101229, 105.8337348 21.0101526)"
6984,3087,3086,4.618237207848572,Ngõ 4A Phố Đặng Văn Ngữ,"LINESTRING (105.8337348 21.0101526, 105.8337037 21.0101229)"
6985,3087,211,7.57968265775617,Ngõ 4A Phố Đặng Văn Ngữ,"LINESTRING (105.8337348 21.0101526, 105.8337232 21.0102199)"
6986,3088,348,11.777326950573777,Ngõ 41 Phố Đông Tác,"LINESTRING (105.832518 21.0033965, 105.832565 21.0033001)"
6987,3088,3336,7.684710116851829,Ngõ 41 Phố Đông Tác,"LINESTRING (105.832518 21.0033965, 105.8324957 21.0034624)"
6988,3089,3263,2.823906881186357,,"LINESTRING (105.8329546 21.0036459, 105.8329276 21.003649)"
6989,3089,3264,2.491242260388422,,"LINESTRING (105.8329546 21.0036459, 105.8329758 21.0036564)"
6990,3090,522,32.213800529073055,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.833879 21.0017786, 105.8341334 21.0016127)"
6991,3090,521,21.592593303965188,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.833879 21.0017786, 105.8337026 21.0018815)"
6992,3091,3142,64.15656730155509,,"LINESTRING (105.8336552 21.0010171, 105.8338027 21.0015774)"
6993,3092,2871,44.81837993778655,Ký túc xá Đại học Y Hà Nội,"LINESTRING (105.8342324 21.0012385, 105.8341324 21.0008464)"
6994,3092,2870,21.473356238136965,Ký túc xá Đại học Y Hà Nội,"LINESTRING (105.8342324 21.0012385, 105.8340914 21.0013798)"
6995,3093,2311,15.737299316676824,,"LINESTRING (105.8354028 21.0079204, 105.8355079 21.0078184)"
6996,3093,130,12.462291646783733,,"LINESTRING (105.8354028 21.0079204, 105.8354258 21.0080304)"
6997,3094,520,24.545827193706295,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8331236 21.0022051, 105.8333233 21.0020869)"
6998,3094,519,27.17726171750036,Ngõ 120 Đường Trường Chinh,"LINESTRING (105.8331236 21.0022051, 105.832927 21.0023665)"
6999,3095,1161,30.55651124680225,,"LINESTRING (105.8332697 21.0055664, 105.8335636 21.005551)"
7000,3096,1589,10.084525360072115,,"LINESTRING (105.8326832 21.0037923, 105.8326675 21.0038818)"
7001,3096,1590,5.7451032927830274,,"LINESTRING (105.8326832 21.0037923, 105.8327369 21.0038048)"
7002,3097,1388,22.574911820657075,,"LINESTRING (105.8278964 21.002828, 105.8278889 21.0026251)"
7003,3097,979,11.550209592932696,,"LINESTRING (105.8278964 21.002828, 105.8279719 21.0029043)"
7004,3098,3099,20.17444456167668,,"LINESTRING (105.8331189 21.0061491, 105.8331152 21.0059677)"
7005,3099,213,6.057042058330327,,"LINESTRING (105.8331152 21.0059677, 105.8331048 21.0059141)"
7006,3099,3098,20.17444456167668,,"LINESTRING (105.8331152 21.0059677, 105.8331189 21.0061491)"
7007,3099,1235,10.235943487871875,,"LINESTRING (105.8331152 21.0059677, 105.8330166 21.0059688)"
7008,3099,3146,15.833180503077084,,"LINESTRING (105.8331152 21.0059677, 105.8332667 21.0059512)"
7009,3100,73,1.8188123309938404,,"LINESTRING (105.8340602 21.006933, 105.8340681 21.0069184)"
7010,3100,72,8.56882023030932,,"LINESTRING (105.8340602 21.006933, 105.8340084 21.006993)"
7011,3101,72,1.5458943509036294,,"LINESTRING (105.8340161 21.0070049, 105.8340084 21.006993)"
7012,3101,1245,78.98890596738082,,"LINESTRING (105.8340161 21.0070049, 105.8345862 21.0074754)"
7013,3101,75,27.570782530718592,Ngõ 8 Phố Lương Định Của,"LINESTRING (105.8340161 21.0070049, 105.8338348 21.0071861)"
7014,3102,70,2.4725725067707223,Ngách 97/63 Phạm Ngọc Thạch,"LINESTRING (105.8340676 21.0068945, 105.8340624 21.0068728)"
7015,3102,73,2.6580692809586943,Ngách 97/63 Phạm Ngọc Thạch,"LINESTRING (105.8340676 21.0068945, 105.8340681 21.0069184)"
7016,3103,69,0.5032621604299604,Ngõ 97 Phố Phạm Ngọc Thạch,"LINESTRING (105.8343536 21.006504, 105.8343504 21.0065074)"
7017,3103,2886,5.829380484534001,Ngõ 97 Phố Phạm Ngọc Thạch,"LINESTRING (105.8343536 21.006504, 105.8343956 21.0064692)"
7018,3104,2952,8.35484676804839,Ngách 120/68 Đường Trường Chinh,"LINESTRING (105.8354437 21.0011966, 105.8353641 21.0011855)"
7019,3104,2951,20.026331978806702,Ngách 120/68 Đường Trường Chinh,"LINESTRING (105.8354437 21.0011966, 105.8356345 21.0012232)"
7020,3105,3107,27.921011981913484,Phố Nguyễn Ngọc Doãn,"LINESTRING (105.8319781 21.0075688, 105.8321254 21.0073587)"
7021,3105,3181,25.704085759811505,Phố Nguyễn Ngọc Doãn,"LINESTRING (105.8319781 21.0075688, 105.8318496 21.0077664)"
7022,3106,3108,4.798790308222507,Phố Nguyễn Ngọc Doãn,"LINESTRING (105.8322112 21.0072269, 105.8322428 21.0071954)"
7023,3106,3107,17.149589776948012,Phố Nguyễn Ngọc Doãn,"LINESTRING (105.8322112 21.0072269, 105.8321254 21.0073587)"
7024,3106,1212,24.088788027493575,,"LINESTRING (105.8322112 21.0072269, 105.8320342 21.0070868)"
7025,3107,3106,17.149589776948012,Phố Nguyễn Ngọc Doãn,"LINESTRING (105.8321254 21.0073587, 105.8322112 21.0072269)"
7026,3107,3105,27.921011981913484,Phố Nguyễn Ngọc Doãn,"LINESTRING (105.8321254 21.0073587, 105.8319781 21.0075688)"
7027,3108,391,4.776489438053796,Phố Nguyễn Ngọc Doãn,"LINESTRING (105.8322428 21.0071954, 105.8322742 21.007164)"
7028,3108,3106,4.798790308222507,Phố Nguyễn Ngọc Doãn,"LINESTRING (105.8322428 21.0071954, 105.8322112 21.0072269)"
7029,3108,2023,56.24718662608469,,"LINESTRING (105.8322428 21.0071954, 105.8326635 21.0075142)"
7030,3109,591,15.174973168204565,,"LINESTRING (105.8313873 21.0086614, 105.8312509 21.0086123)"
7031,3109,592,12.031713968940746,,"LINESTRING (105.8313873 21.0086614, 105.8314868 21.0087169)"
7032,3110,1670,19.886505184324037,,"LINESTRING (105.8288716 21.0119089, 105.829043 21.011829)"
7033,3110,2846,44.2770453012537,,"LINESTRING (105.8288716 21.0119089, 105.8286494 21.011569)"
7034,3111,166,9.062159951021725,,"LINESTRING (105.8281581 21.0119394, 105.8282054 21.0118709)"
7035,3111,1459,35.653091692950326,,"LINESTRING (105.8281581 21.0119394, 105.8278627 21.012103)"
7036,3112,1456,17.560727023449523,,"LINESTRING (105.8269621 21.0112669, 105.8268832 21.0111272)"
7037,3112,1605,21.006197571920787,,"LINESTRING (105.8269621 21.0112669, 105.8270565 21.011434)"
7038,3112,3113,70.7512482744237,Ngách 48/119 Hồ Đắc Di,"LINESTRING (105.8269621 21.0112669, 105.8275537 21.0109509)"
7039,3113,3233,19.643414322518097,Ngách 48/119 Hồ Đắc Di,"LINESTRING (105.8275537 21.0109509, 105.8276468 21.0111047)"
7040,3113,3112,70.7512482744237,Ngách 48/119 Hồ Đắc Di,"LINESTRING (105.8275537 21.0109509, 105.8269621 21.0112669)"
7041,3114,3235,65.5251254390863,Ngõ 61 Phố Tây Sơn,"LINESTRING (105.8268092 21.0122676, 105.8265169 21.0117453)"
7042,3114,3229,15.308061676021245,Ngõ 61 Phố Tây Sơn,"LINESTRING (105.8268092 21.0122676, 105.8266888 21.0123471)"
7043,3115,887,30.33787701368754,Ngõ 61 Phố Tây Sơn,"LINESTRING (105.8265153 21.0116536, 105.8264038 21.0114014)"
7044,3115,3116,4.776413980675405,Ngõ 61 Phố Tây Sơn,"LINESTRING (105.8265153 21.0116536, 105.8265047 21.0116954)"
7045,3116,3115,4.776413980675405,Ngõ 61 Phố Tây Sơn,"LINESTRING (105.8265047 21.0116954, 105.8265153 21.0116536)"
7046,3116,3237,2.7884105191570905,Ngõ 61 Phố Tây Sơn,"LINESTRING (105.8265047 21.0116954, 105.8265068 21.0117204)"
7047,3117,2930,8.870681807891508,,"LINESTRING (105.8359907 21.0008144, 105.8359836 21.0007349)"
7048,3117,2929,3.905793222950259,,"LINESTRING (105.8359907 21.0008144, 105.8360168 21.0008397)"
7049,3118,2921,19.770188544865185,Ngõ 89 Phố Lương Định Của,"LINESTRING (105.8369337 21.0018167, 105.8371214 21.0017866)"
7050,3118,2922,27.863578613364893,Ngõ 89 Phố Lương Định Của,"LINESTRING (105.8369337 21.0018167, 105.8366655 21.0018267)"
7051,3119,117,6.935874999779947,Phố Lương Định Của,"LINESTRING (105.8374082 21.0015409, 105.837473 21.0015257)"
7052,3119,119,13.0666864719446,Phố Lương Định Của,"LINESTRING (105.8374082 21.0015409, 105.8372829 21.0015521)"
7053,3120,3121,16.27864530170098,,"LINESTRING (105.824813 21.0054128, 105.824879 21.0055456)"
7054,3121,425,68.86491645086555,Phố Khương Thượng,"LINESTRING (105.824879 21.0055456, 105.8254724 21.0052687)"
7055,3121,427,42.339104453488886,Phố Khương Thượng,"LINESTRING (105.824879 21.0055456, 105.8245142 21.0057159)"
7056,3121,3120,16.27864530170098,,"LINESTRING (105.824879 21.0055456, 105.824813 21.0054128)"
7057,3122,3123,3.8616462755365832,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8346759 21.0131294, 105.8346449 21.0131486)"
7058,3122,3131,5.744507039688032,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8346759 21.0131294, 105.8346786 21.0130778)"
7059,3123,3124,16.723745417130704,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8346449 21.0131486, 105.8344967 21.0132076)"
7060,3123,3122,3.8616462755365832,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8346449 21.0131486, 105.8346759 21.0131294)"
7061,3124,3123,16.723745417130704,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8344967 21.0132076, 105.8346449 21.0131486)"
7062,3125,3126,5.2913109229076944,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8348784 21.0128506, 105.8348313 21.0128688)"
7063,3125,739,5.116368013816536,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8348784 21.0128506, 105.8349271 21.0128435)"
7064,3126,3127,5.24881679924428,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8348313 21.0128688, 105.8347999 21.0129058)"
7065,3126,3125,5.2913109229076944,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8348313 21.0128688, 105.8348784 21.0128506)"
7066,3127,3128,6.921722198188975,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8347999 21.0129058, 105.8348095 21.0129674)"
7067,3127,3126,5.24881679924428,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8347999 21.0129058, 105.8348313 21.0128688)"
7068,3128,3129,5.715442396706979,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8348095 21.0129674, 105.8347877 21.0130146)"
7069,3128,3127,6.921722198188975,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8348095 21.0129674, 105.8347999 21.0129058)"
7070,3129,3130,7.1795455101981,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8347877 21.0130146, 105.8347291 21.0130489)"
7071,3129,3128,5.715442396706979,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8347877 21.0130146, 105.8348095 21.0129674)"
7072,3130,3131,6.148543570451555,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8347291 21.0130489, 105.8346786 21.0130778)"
7073,3130,3129,7.1795455101981,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8347291 21.0130489, 105.8347877 21.0130146)"
7074,3131,3122,5.744507039688032,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8346786 21.0130778, 105.8346759 21.0131294)"
7075,3131,3130,6.148543570451555,Ngõ 89 Phố Xã Đàn,"LINESTRING (105.8346786 21.0130778, 105.8347291 21.0130489)"
7076,3132,962,7.913571551486695,Ngõ 191 Khương Thượng,"LINESTRING (105.8253779 21.0024218, 105.825454 21.0024176)"
7077,3132,961,17.949008425370636,Ngõ 191 Khương Thượng,"LINESTRING (105.8253779 21.0024218, 105.8252053 21.0024314)"
7078,3132,3133,16.394239840499083,Ngách 35 Ngõ 191 Khương Thượng,"LINESTRING (105.8253779 21.0024218, 105.8253711 21.0025691)"
7079,3133,3132,16.394239840499083,Ngách 35 Ngõ 191 Khương Thượng,"LINESTRING (105.8253711 21.0025691, 105.8253779 21.0024218)"
7080,3134,3135,24.014534965766007,,"LINESTRING (105.8234348 21.0029476, 105.8235807 21.0031152)"
7081,3134,1375,33.323811592852635,,"LINESTRING (105.8234348 21.0029476, 105.8233301 21.0026643)"
7082,3135,1374,50.11092404758427,,"LINESTRING (105.8235807 21.0031152, 105.8237546 21.0035356)"
7083,3135,3134,24.014534965766007,,"LINESTRING (105.8235807 21.0031152, 105.8234348 21.0029476)"
7084,3136,323,10.49463342669737,Phố Khương Thượng,"LINESTRING (105.8243811 21.0031078, 105.8243454 21.0030195)"
7085,3136,324,13.890201476259236,Phố Khương Thượng,"LINESTRING (105.8243811 21.0031078, 105.8243869 21.0032326)"
7086,3137,2132,10.43568941799236,,"LINESTRING (105.829677 21.002047, 105.829716 21.0021335)"
7087,3137,2172,0.8320006833590512,,"LINESTRING (105.829677 21.002047, 105.8296739 21.0020401)"
7088,3138,2814,9.150609149233103,,"LINESTRING (105.8296346 21.0019479, 105.8295496 21.0019697)"
7089,3138,2172,11.034082020345224,,"LINESTRING (105.8296346 21.0019479, 105.8296739 21.0020401)"
7090,3138,2149,5.159118695456738,,"LINESTRING (105.8296346 21.0019479, 105.8296162 21.0019048)"
7091,3139,1562,30.474923759874223,Ngõ 28C Lương Định Của,"LINESTRING (105.8356 21.0024955, 105.8356065 21.0022215)"
7092,3140,755,6.55030332980695,Ngõ 28C Phố Lương Định Của,"LINESTRING (105.8355517 21.0026717, 105.8356148 21.0026719)"
7093,3141,1745,16.7669122800821,Ngõ 28A Phố Lương Định Của,"LINESTRING (105.8351279 21.0030017, 105.8349839 21.0029334)"
7094,3141,706,100.20625037775318,Ngõ 28A Phố Lương Định Của,"LINESTRING (105.8351279 21.0030017, 105.8360592 21.0032388)"
7095,3142,2870,37.161102187241895,,"LINESTRING (105.8338027 21.0015774, 105.8340914 21.0013798)"
7096,3142,2869,6.6640540993474975,,"LINESTRING (105.8338027 21.0015774, 105.8337509 21.0016128)"
7097,3142,3091,64.15656730155509,,"LINESTRING (105.8338027 21.0015774, 105.8336552 21.0010171)"
7098,3143,1238,6.931412536438811,Ngõ 26 Phố Đông Tác,"LINESTRING (105.8328795 21.0060364, 105.8328853 21.0059743)"
7099,3143,238,20.918992424418636,Ngõ 26 Phố Đông Tác,"LINESTRING (105.8328795 21.0060364, 105.8328429 21.0062214)"
7100,3144,1223,75.9209040997747,Ngõ 101 Phạm Ngọc Thạch,"LINESTRING (105.8326197 21.0063641, 105.8323795 21.007009)"
