osmid,id,y,x,street_count,highway,railway,ref,geometry
8259963784,1178,21.0105115,105.8366341,2,,,,POINT (105.8366341 21.0105115)
8259963786,1179,21.0087266,105.8348219,2,,,,POINT (105.8348219 21.0087266)
8259963787,1180,21.0065415,105.8355103,2,,,,POINT (105.8355103 21.0065415)
8259963791,1181,21.0071827,105.8332845,2,,,,POINT (105.8332845 21.0071827)
8259963792,1182,21.0042512,105.8295509,3,,,,POINT (105.8295509 21.0042512)
8259963793,1183,21.00408,105.8303178,2,,,,POINT (105.8303178 21.00408)
8266982704,1184,21.0040027,105.8358697,2,,,,POINT (105.8358697 21.0040027)
8266983518,1185,21.0031015,105.8343831,2,,,,POINT (105.8343831 21.0031015)
8266983539,1186,21.0048037,105.8338972,2,,,,POINT (105.8338972 21.0048037)
8266983590,1187,21.003685,105.8343092,2,,,,POINT (105.8343092 21.003685)
8266983620,1188,21.0049735,105.8355961,3,,,,POINT (105.8355961 21.0049735)
8267244602,1189,21.0088262,105.8298336,3,,,,POINT (105.8298336 21.0088262)
8267244603,1190,21.0089779,105.8298015,2,,,,POINT (105.8298015 21.0089779)
8267244604,1191,21.0104072,105.8305782,2,,,,POINT (105.8305782 21.0104072)
8274491021,1192,21.0023528,105.8236097,2,,,,POINT (105.8236097 21.0023528)
8274491023,1193,21.0109025,105.8367085,2,,,,POINT (105.8367085 21.0109025)
8274491024,1194,21.0100308,105.8357203,2,,,,POINT (105.8357203 21.0100308)
8274491025,1195,21.0092341,105.8347393,4,crossing,,,POINT (105.8347393 21.0092341)
8274491026,1196,21.0097199,105.8353376,4,crossing,,,POINT (105.8353376 21.0097199)
8274491027,1197,21.0101806,105.8358932,4,crossing,,,POINT (105.8358932 21.0101806)
8274491028,1198,21.0079881,105.8335635,2,,,,POINT (105.8335635 21.0079881)
8274491029,1199,21.0075533,105.8330412,4,crossing,,,POINT (105.8330412 21.0075533)
8274491030,1200,21.0083252,105.8339367,2,,,,POINT (105.8339367 21.0083252)
8274491031,1201,21.0089167,105.8346629,4,crossing,,,POINT (105.8346629 21.0089167)
8274491032,1202,21.0094258,105.835283,4,crossing,,,POINT (105.835283 21.0094258)
8274491033,1203,21.0099399,105.8359098,4,crossing,,,POINT (105.8359098 21.0099399)
8274491034,1204,21.0064321,105.8311928,2,,,,POINT (105.8311928 21.0064321)
8274491035,1205,21.0064218,105.8311534,2,,,,POINT (105.8311534 21.0064218)
8274491036,1206,21.006421,105.8311058,2,,,,POINT (105.8311058 21.006421)
8274491037,1207,21.0064745,105.8309783,2,,,,POINT (105.8309783 21.0064745)
8274491039,1208,21.0075074,105.8286481,4,crossing,,,POINT (105.8286481 21.0075074)
8274491040,1209,21.007384,105.8289185,4,crossing,,,POINT (105.8289185 21.007384)
8274491043,1210,21.0066338,105.8306314,4,crossing,,,POINT (105.8306314 21.0066338)
8274491044,1211,21.0080465,105.8333019,4,crossing,,,POINT (105.8333019 21.0080465)
8274491045,1212,21.0070868,105.8320342,4,crossing,,,POINT (105.8320342 21.0070868)
8274491047,1213,21.0062929,105.8314973,2,,,,POINT (105.8314973 21.0062929)
8274491048,1214,21.0062118,105.831435,2,,,,POINT (105.831435 21.0062118)
8274491049,1215,21.0061707,105.831434,3,,,,POINT (105.831434 21.0061707)
8274491050,1216,21.0061266,105.8314554,2,,,,POINT (105.8314554 21.0061266)
8274491051,1217,21.0060915,105.8315401,2,,,,POINT (105.8315401 21.0060915)
8274491056,1218,21.0059157,105.8322155,2,,,,POINT (105.8322155 21.0059157)
8274491057,1219,21.0059137,105.8322928,2,,,,POINT (105.8322928 21.0059137)
8274491058,1220,21.0068446,105.8321751,4,crossing,,,POINT (105.8321751 21.0068446)
8274491060,1221,21.0068479,105.8321791,2,,,,POINT (105.8321791 21.0068479)
8274491061,1222,21.0059637,105.8325246,4,crossing,,,POINT (105.8325246 21.0059637)
8274491063,1223,21.007009,105.8323795,4,crossing,,,POINT (105.8323795 21.007009)
8274491064,1224,21.0062629,105.8314618,3,,,,POINT (105.8314618 21.0062629)
8274491065,1225,21.006479,105.8312638,3,,,,POINT (105.8312638 21.006479)
8274491069,1226,21.0064365,105.831061,3,,,,POINT (105.831061 21.0064365)
8274491070,1227,21.0064739,105.8354803,2,,,,POINT (105.8354803 21.0064739)
8274491071,1228,21.006208,105.8351875,2,,,,POINT (105.8351875 21.006208)
8274491073,1229,21.0061654,105.8349175,1,,,,POINT (105.8349175 21.0061654)
8274491074,1230,21.0060898,105.8345578,2,,,,POINT (105.8345578 21.0060898)
8274491075,1231,21.0060476,105.8343803,2,,,,POINT (105.8343803 21.0060476)
8274491076,1232,21.0059886,105.8341495,2,,,,POINT (105.8341495 21.0059886)
8274491077,1233,21.0059267,105.8339,2,,,,POINT (105.8339 21.0059267)
8274491078,1234,21.0059224,105.8335058,2,,,,POINT (105.8335058 21.0059224)
8274491079,1235,21.0059688,105.8330166,2,,,,POINT (105.8330166 21.0059688)
8274491080,1236,21.00597,105.8329359,2,,,,POINT (105.8329359 21.00597)
8274491081,1237,21.0059888,105.8328288,2,,,,POINT (105.8328288 21.0059888)
8274491082,1238,21.0059743,105.8328853,4,crossing,,,POINT (105.8328853 21.0059743)
8274491083,1239,21.0061215,105.8347237,3,crossing,,,POINT (105.8347237 21.0061215)
8274491085,1240,21.0065043,105.8354691,2,,,,POINT (105.8354691 21.0065043)
8274491086,1241,21.0065453,105.8354457,2,,,,POINT (105.8354457 21.0065453)
8274491087,1242,21.0082166,105.8338854,2,,,,POINT (105.8338854 21.0082166)
8274491088,1243,21.00787,105.8342001,4,crossing,,,POINT (105.8342001 21.00787)
8274491089,1244,21.0076633,105.8344013,4,crossing,,,POINT (105.8344013 21.0076633)
8274491090,1245,21.0074754,105.8345862,4,crossing,,,POINT (105.8345862 21.0074754)
8274491091,1246,21.0072003,105.8348351,4,crossing,,,POINT (105.8348351 21.0072003)
8274491092,1247,21.0069909,105.8350403,4,crossing,,,POINT (105.8350403 21.0069909)
8274491093,1248,21.0067762,105.8352355,4,crossing,,,POINT (105.8352355 21.0067762)
8274491094,1249,21.0065275,105.8354602,2,,,,POINT (105.8354602 21.0065275)
8274491095,1250,21.008202,105.8338091,2,,,,POINT (105.8338091 21.008202)
8274491096,1251,21.0082236,105.8338403,2,,,,POINT (105.8338403 21.0082236)
8274491097,1252,21.0082276,105.833865,2,,,,POINT (105.833865 21.0082276)
8274491099,1253,21.0083077,105.8339337,2,,,,POINT (105.8339337 21.0083077)
8274491100,1254,21.0082877,105.8339433,2,,,,POINT (105.8339433 21.0082877)
8274491101,1255,21.0077078,105.8344927,2,,,,POINT (105.8344927 21.0077078)
8274491102,1256,21.0081874,105.8340383,2,,,,POINT (105.8340383 21.0081874)
8274491103,1257,21.0079918,105.8342236,4,crossing,,,POINT (105.8342236 21.0079918)
8274491104,1258,21.0077357,105.8344664,4,crossing,,,POINT (105.8344664 21.0077357)
8274491105,1259,21.0074707,105.8347184,4,crossing,,,POINT (105.8347184 21.0074707)
8277275622,1260,21.0111312,105.8341976,1,,,,POINT (105.8341976 21.0111312)
8277275623,1261,21.0108784,105.8337611,2,,,,POINT (105.8337611 21.0108784)
8277275624,1262,21.010582,105.8333731,3,,,,POINT (105.8333731 21.010582)
8277275625,1263,21.0108764,105.8348138,1,,,,POINT (105.8348138 21.0108764)
8277275631,1264,21.0108175,105.830453,1,,,,POINT (105.830453 21.0108175)
8277275633,1265,21.0099206,105.8302926,4,crossing,,,POINT (105.8302926 21.0099206)
8277275634,1266,21.0100678,105.830023,2,,,,POINT (105.830023 21.0100678)
8277275635,1267,21.0104878,105.8302806,3,,,,POINT (105.8302806 21.0104878)
8277275636,1268,21.0105998,105.8300617,3,,,,POINT (105.8300617 21.0105998)
8277275637,1269,21.0114321,105.8302303,3,,,,POINT (105.8302303 21.0114321)
8277275638,1270,21.0113308,105.8304098,2,,,,POINT (105.8304098 21.0113308)
8277275639,1271,21.010799,105.8301818,3,,,,POINT (105.8301818 21.010799)
8277275641,1272,21.0104763,105.8295066,3,,,,POINT (105.8295066 21.0104763)
8277275642,1273,21.0107701,105.8288622,2,,,,POINT (105.8288622 21.0107701)
8277275643,1274,21.0109722,105.8293632,2,,,,POINT (105.8293632 21.0109722)
8277275644,1275,21.0111987,105.8293725,3,,,,POINT (105.8293725 21.0111987)
8277275645,1276,21.0104221,105.8296438,3,,,,POINT (105.8296438 21.0104221)
8277275646,1277,21.0109182,105.8299231,4,,,,POINT (105.8299231 21.0109182)
8277275647,1278,21.0098291,105.8306222,1,,,,POINT (105.8306222 21.0098291)
8277275648,1279,21.0104447,105.830863,2,,,,POINT (105.830863 21.0104447)
8277275649,1280,21.0105574,105.8309251,3,,,,POINT (105.8309251 21.0105574)
8277275652,1281,21.0121713,105.8353095,3,,,,POINT (105.8353095 21.0121713)
8277275654,1282,21.012134,105.8349895,2,,,,POINT (105.8349895 21.012134)
8277275655,1283,21.0108972,105.8359122,3,,,,POINT (105.8359122 21.0108972)
8277275656,1284,21.0109416,105.8358857,2,,,,POINT (105.8358857 21.0109416)
8277275657,1285,21.011066,105.8357732,2,,,,POINT (105.8357732 21.011066)
8277275658,1286,21.0110502,105.8356547,2,,,,POINT (105.8356547 21.0110502)
8277275659,1287,21.0103356,105.8357396,3,,,,POINT (105.8357396 21.0103356)
8277275660,1288,21.010459,105.8359006,2,,,,POINT (105.8359006 21.010459)
8277275661,1289,21.0107386,105.835679,3,,,,POINT (105.835679 21.0107386)
8277275663,1290,21.0105742,105.8351569,1,,,,POINT (105.8351569 21.0105742)
8277275664,1291,21.0114342,105.83665,3,,,,POINT (105.83665 21.0114342)
8277275665,1292,21.0112401,105.8363879,2,,,,POINT (105.8363879 21.0112401)
8277275667,1293,21.0120333,105.8355828,2,,,,POINT (105.8355828 21.0120333)
8277275668,1294,21.0121548,105.8353813,2,,,,POINT (105.8353813 21.0121548)
8277275669,1295,21.0130381,105.8335621,1,,,,POINT (105.8335621 21.0130381)
8277275670,1296,21.0128544,105.8333073,2,,,,POINT (105.8333073 21.0128544)
8277275671,1297,21.0127616,105.8332599,2,,,,POINT (105.8332599 21.0127616)
8277275672,1298,21.0126516,105.83313,3,,,,POINT (105.83313 21.0126516)
8277275673,1299,21.013035,105.8342637,3,,,,POINT (105.8342637 21.013035)
8277275674,1300,21.0125641,105.833649,2,,,,POINT (105.833649 21.0125641)
8277275675,1301,21.0123644,105.8334021,3,,,,POINT (105.8334021 21.0123644)
8277275676,1302,21.0123725,105.8337794,1,,,,POINT (105.8337794 21.0123725)
8277275677,1303,21.012216,105.8339608,2,,,,POINT (105.8339608 21.012216)
8277275678,1304,21.0122236,105.8344157,1,,,,POINT (105.8344157 21.0122236)
8277275679,1305,21.0120346,105.8341156,3,,,,POINT (105.8341156 21.0120346)
8277275680,1306,21.0117242,105.834311,2,,,,POINT (105.834311 21.0117242)
8277275681,1307,21.0120818,105.8347408,3,,,,POINT (105.8347408 21.0120818)
8277275682,1308,21.0122589,105.8346444,1,,,,POINT (105.8346444 21.0122589)
8277275683,1309,21.0118614,105.8348748,3,,,,POINT (105.8348748 21.0118614)
8277275685,1310,21.0119888,105.8350476,2,,,,POINT (105.8350476 21.0119888)
8277275686,1311,21.0115685,105.8349346,3,,,,POINT (105.8349346 21.0115685)
8277275687,1312,21.0119343,105.8354282,2,,,,POINT (105.8354282 21.0119343)
8277275688,1313,21.011245,105.8360012,2,,,,POINT (105.8360012 21.011245)
8277275689,1314,21.0117573,105.8355757,3,,,,POINT (105.8355757 21.0117573)
8277275690,1315,21.0106924,105.8356202,3,,,,POINT (105.8356202 21.0106924)
8277275691,1316,21.0109166,105.8354026,4,,,,POINT (105.8354026 21.0109166)
8277275692,1317,21.0109495,105.8353801,2,,,,POINT (105.8353801 21.0109495)
8277275693,1318,21.0111509,105.8352201,2,,,,POINT (105.8352201 21.0111509)
8277275694,1319,21.0113998,105.8350681,3,,,,POINT (105.8350681 21.0113998)
8277275695,1320,21.0117593,105.8347837,2,,,,POINT (105.8347837 21.0117593)
8277275696,1321,21.0110601,105.8356132,2,,,,POINT (105.8356132 21.0110601)
8277275697,1322,21.0106374,105.834993,2,,,,POINT (105.834993 21.0106374)
8277275699,1323,21.0105836,105.8346839,2,,,,POINT (105.8346839 21.0105836)
8277275700,1324,21.0062802,105.8365835,1,,,,POINT (105.8365835 21.0062802)
8277275702,1325,21.0062644,105.8368897,3,,,,POINT (105.8368897 21.0062644)
8277275703,1326,21.0065987,105.8365879,3,,,,POINT (105.8365879 21.0065987)
8277275705,1327,21.006856,105.836825,3,,,,POINT (105.836825 21.006856)
8277275708,1328,21.0056852,105.8389367,3,,,,POINT (105.8389367 21.0056852)
8277275709,1329,21.0056668,105.8387076,2,,,,POINT (105.8387076 21.0056668)
8277275710,1330,21.0057065,105.8384254,2,,,,POINT (105.8384254 21.0057065)
8277275711,1331,21.0058452,105.837554,3,,,,POINT (105.837554 21.0058452)
8277275712,1332,21.0049327,105.8383134,3,,,,POINT (105.8383134 21.0049327)
8277275713,1333,21.00484,105.8379056,1,,,,POINT (105.8379056 21.00484)
8277275715,1334,21.0051529,105.8363776,3,,,,POINT (105.8363776 21.0051529)
8277275717,1335,21.0039759,105.8361086,1,,,,POINT (105.8361086 21.0039759)
8277275718,1336,21.0037833,105.8364052,3,,,,POINT (105.8364052 21.0037833)
8277275719,1337,21.0037397,105.8362109,1,,,,POINT (105.8362109 21.0037397)
8277275721,1338,21.0035271,105.8364895,3,,,,POINT (105.8364895 21.0035271)
8277275722,1339,21.0030158,105.8369434,1,,,,POINT (105.8369434 21.0030158)
8277275723,1340,21.0029536,105.8366588,2,,,,POINT (105.8366588 21.0029536)
8277275724,1341,21.0028657,105.8366797,3,,,,POINT (105.8366797 21.0028657)
8277275725,1342,21.0030304,105.8364875,1,,,,POINT (105.8364875 21.0030304)
8277275726,1343,21.0029541,105.8363215,2,,,,POINT (105.8363215 21.0029541)
8277275727,1344,21.0028493,105.8363492,3,,,,POINT (105.8363492 21.0028493)
8277275728,1345,21.0033562,105.8374099,3,,,,POINT (105.8374099 21.0033562)
8277275729,1346,21.0033457,105.8373838,2,,,,POINT (105.8373838 21.0033457)
8277275730,1347,21.0033096,105.8372158,2,,,,POINT (105.8372158 21.0033096)
8277275731,1348,21.0033457,105.8371863,2,,,,POINT (105.8371863 21.0033457)
8277275732,1349,21.0033022,105.8369671,1,,,,POINT (105.8369671 21.0033022)
8277275733,1350,21.0035017,105.8375714,1,,,,POINT (105.8375714 21.0035017)
8277275734,1351,21.0036998,105.8383024,3,,,,POINT (105.8383024 21.0036998)
8277275737,1352,21.0030549,105.8374644,2,,,,POINT (105.8374644 21.0030549)
8277275739,1353,21.0030163,105.8373429,3,,,,POINT (105.8373429 21.0030163)
8277275742,1354,21.0027978,105.8360594,3,,,,POINT (105.8360594 21.0027978)
8277275743,1355,21.0006681,105.8380651,1,,,,POINT (105.8380651 21.0006681)
8277275744,1356,21.0006665,105.8375783,3,,,,POINT (105.8375783 21.0006665)
8277275745,1357,21.0023746,105.8345883,4,,,,POINT (105.8345883 21.0023746)
8277275746,1358,21.0022553,105.8340153,3,,,,POINT (105.8340153 21.0022553)
8277275747,1359,21.0024618,105.8339643,3,,,,POINT (105.8339643 21.0024618)
8277275749,1360,21.0018545,105.8348455,1,,,,POINT (105.8348455 21.0018545)
8277275753,1361,21.0042957,105.8252414,1,,,,POINT (105.8252414 21.0042957)
8277275754,1362,21.0041574,105.825346,1,,,,POINT (105.825346 21.0041574)
8277275755,1363,21.0044725,105.8255108,3,,,,POINT (105.8255108 21.0044725)
8277275756,1364,21.0040271,105.8222224,1,,,,POINT (105.8222224 21.0040271)
8277275757,1365,21.0039283,105.8221357,2,,,,POINT (105.8221357 21.0039283)
8277275758,1366,21.0038309,105.822027,2,,,,POINT (105.822027 21.0038309)
8277275759,1367,21.003497,105.8218004,2,,,,POINT (105.8218004 21.003497)
8277275760,1368,21.003381,105.8216752,2,,,,POINT (105.8216752 21.003381)
8277275761,1369,21.00327,105.8215418,2,,,,POINT (105.8215418 21.00327)
8277275762,1370,21.0032312,105.8214578,2,,,,POINT (105.8214578 21.0032312)
8277275763,1371,21.0029422,105.8212776,3,,,,POINT (105.8212776 21.0029422)
8277275764,1372,21.0028164,105.8231538,1,,,,POINT (105.8231538 21.0028164)
8277275765,1373,21.0030922,105.8233056,2,,,,POINT (105.8233056 21.0030922)
8277275767,1374,21.0035356,105.8237546,3,,,,POINT (105.8237546 21.0035356)
8277275768,1375,21.0026643,105.8233301,2,,,,POINT (105.8233301 21.0026643)
8277275769,1376,21.0024802,105.8233018,3,,,,POINT (105.8233018 21.0024802)
8277275770,1377,21.003083,105.8294106,1,,,,POINT (105.8294106 21.003083)
8277275771,1378,21.0026801,105.8293553,2,,,,POINT (105.8293553 21.0026801)
8277275774,1379,21.0042195,105.8294865,3,,,,POINT (105.8294865 21.0042195)
8277275775,1380,21.003771,105.8291983,2,,,,POINT (105.8291983 21.003771)
8277275776,1381,21.0042587,105.8265314,3,,,,POINT (105.8265314 21.0042587)
8277275778,1382,21.0017116,105.8272545,1,,,,POINT (105.8272545 21.0017116)
8277275780,1383,21.0021626,105.8294936,1,,,,POINT (105.8294936 21.0021626)
8277275781,1384,21.0022772,105.8290986,2,,,,POINT (105.8290986 21.0022772)
8277275782,1385,21.0021373,105.8290346,2,,,,POINT (105.8290346 21.0021373)
8277275783,1386,21.0024484,105.8286736,1,,,,POINT (105.8286736 21.0024484)
8277275784,1387,21.002775,105.8287922,3,,,,POINT (105.8287922 21.002775)
8277275785,1388,21.0026251,105.8278889,1,,,,POINT (105.8278889 21.0026251)
8277275808,1389,21.0049521,105.8258333,1,,,,POINT (105.8258333 21.0049521)
8277275809,1390,21.0051478,105.8254152,3,,,,POINT (105.8254152 21.0051478)
8277275810,1391,21.0047999,105.8255021,2,,,,POINT (105.8255021 21.0047999)
8277275811,1392,21.0043628,105.8250439,1,,,,POINT (105.8250439 21.0043628)
8277275813,1393,21.0044024,105.8256831,3,,,,POINT (105.8256831 21.0044024)
8277275814,1394,21.0045392,105.8253467,3,,,,POINT (105.8253467 21.0045392)
8277275815,1395,21.003799,105.8283975,2,,,,POINT (105.8283975 21.003799)
8277275816,1396,21.0042264,105.8284081,2,,,,POINT (105.8284081 21.0042264)
8277275817,1397,21.0044988,105.828393,3,,,,POINT (105.828393 21.0044988)
8277275818,1398,21.0038493,105.828878,2,,,,POINT (105.828878 21.0038493)
8277275819,1399,21.0044063,105.8289813,3,,,,POINT (105.8289813 21.0044063)
8277275820,1400,21.0034228,105.8291787,1,,,,POINT (105.8291787 21.0034228)
8277275821,1401,21.0034834,105.828631,2,,,,POINT (105.828631 21.0034834)
8277275822,1402,21.0035295,105.828057,3,,,,POINT (105.828057 21.0035295)
8277275823,1403,21.0038,105.8234906,3,,,,POINT (105.8234906 21.0038)
8277275824,1404,21.0039242,105.8231618,4,,,,POINT (105.8231618 21.0039242)
8277275826,1405,21.0047522,105.82369,2,,,,POINT (105.82369 21.0047522)
8277275827,1406,21.0045481,105.823474,2,,,,POINT (105.823474 21.0045481)
8277275828,1407,21.0041202,105.8232557,2,,,,POINT (105.8232557 21.0041202)
8277275829,1408,21.0035825,105.8229939,2,,,,POINT (105.8229939 21.0035825)
8277275830,1409,21.0031408,105.8227421,3,,,,POINT (105.8227421 21.0031408)
8277275835,1410,21.0036906,105.8234437,3,,,,POINT (105.8234437 21.0036906)
8277275836,1411,21.0032326,105.8258981,1,,,,POINT (105.8258981 21.0032326)
8277275837,1412,21.0034007,105.8258355,2,,,,POINT (105.8258355 21.0034007)
8277275838,1413,21.0036321,105.8257364,2,,,,POINT (105.8257364 21.0036321)
8277275839,1414,21.0039239,105.8253808,3,,,,POINT (105.8253808 21.0039239)
8277275840,1415,21.0036517,105.8274962,3,,,,POINT (105.8274962 21.0036517)
8277275841,1416,21.0039591,105.8272599,2,,,,POINT (105.8272599 21.0039591)
8277275843,1417,21.0044094,105.8270343,3,,,,POINT (105.8270343 21.0044094)
8277275844,1418,21.0040359,105.8274379,2,,,,POINT (105.8274379 21.0040359)
8277275845,1419,21.004052,105.8275176,2,,,,POINT (105.8275176 21.004052)
8277275846,1420,21.0038585,105.8275666,2,,,,POINT (105.8275666 21.0038585)
8277275847,1421,21.0037126,105.8280793,2,,,,POINT (105.8280793 21.0037126)
8277275850,1422,21.0034675,105.8268648,1,,,,POINT (105.8268648 21.0034675)
8277275851,1423,21.0026569,105.8249136,1,,,,POINT (105.8249136 21.0026569)
8277275852,1424,21.002805,105.8244503,2,,,,POINT (105.8244503 21.002805)
8277275853,1425,21.002735,105.8243915,2,,,,POINT (105.8243915 21.002735)
8277275854,1426,21.0027079,105.8241885,4,,,,POINT (105.8241885 21.0027079)
8277275855,1427,21.0030125,105.8251997,3,,,,POINT (105.8251997 21.0030125)
8277275857,1428,21.0031462,105.8248227,2,,,,POINT (105.8248227 21.0031462)
8277275859,1429,21.0031699,105.8252256,1,,,,POINT (105.8252256 21.0031699)
8277275861,1430,21.0030869,105.8258672,1,,,,POINT (105.8258672 21.0030869)
8277275862,1431,21.0028118,105.8259919,2,,,,POINT (105.8259919 21.0028118)
8277275864,1432,21.0037176,105.8260656,1,,,,POINT (105.8260656 21.0037176)
8277275865,1433,21.0034359,105.8262078,2,,,,POINT (105.8262078 21.0034359)
8277275866,1434,21.0034912,105.8263684,2,,,,POINT (105.8263684 21.0034912)
8277275867,1435,21.0033247,105.8264391,3,,,,POINT (105.8264391 21.0033247)
8277275868,1436,21.003348,105.8265306,3,,,,POINT (105.8265306 21.003348)
8277275869,1437,21.00308,105.8260876,1,,,,POINT (105.8260876 21.00308)
8277275870,1438,21.0037808,105.8263711,1,,,,POINT (105.8263711 21.0037808)
8277275871,1439,21.0035333,105.8264843,2,,,,POINT (105.8264843 21.0035333)
